doc,topic1,topic2,topic3,topic4,topic5,topic6,catogory
971,0.070879437,0.346211336,0.000878571,0.005637231,0.432023308,0.144370116,2
972,0.067124603,0.01250734,0.016542074,0.613108038,0.191797987,0.098919957,2
973,0.484216395,0.001439443,0.157492745,0.138631438,0.090143781,0.128076198,5
974,0.408836554,0.021656735,0.028642966,0.476392446,0.039493622,0.024977676,4
975,0.83047497,0.006210395,0.050168798,0.09465772,0.011325392,0.007162725,0
976,0.116227731,0.606874381,0.028642966,0.037479212,0.039493622,0.171282088,2
977,0.09062488,0.004800547,0.136071601,0.008307841,0.754658447,0.005536684,2
978,0.81186008,0.001323602,0.162701892,0.002290631,0.020297225,0.00152657,1
979,0.101393426,0.274155412,0.152618602,0.032695689,0.41734713,0.021789741,5
980,0.887526473,0.001185766,0.009578851,0.0260838,0.074257513,0.001367597,1
981,0.164304751,0.030614935,0.454135984,0.052982301,0.262652461,0.035309567,4
982,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
983,0.769029409,0.016754284,0.022159036,0.028995015,0.030553422,0.132508834,1
984,0.681678586,0.009347936,0.01236348,0.016177567,0.269651039,0.010781391,1
985,0.116227731,0.021656735,0.028642966,0.769001269,0.039493622,0.024977676,0
986,0.769029409,0.016754284,0.022159036,0.142180388,0.030553422,0.019323461,1
987,0.472712668,0.006482363,0.008573504,0.230179904,0.274575165,0.007476397,5
988,0.542658664,0.016754284,0.022159036,0.368551133,0.030553422,0.019323461,4
989,0.050168662,0.009347936,0.01236348,0.016177567,0.774858978,0.137083376,5
990,0.356968224,0.006779241,0.192157739,0.240721659,0.195554337,0.007818801,3
991,0.229024803,0.018892656,0.024987225,0.670852578,0.034452997,0.021789741,4
992,0.089917173,0.582681148,0.022159036,0.25536576,0.030553422,0.019323461,2
993,0.407567978,0.002433221,0.036093929,0.11927616,0.20169193,0.232936782,1
994,0.405103345,0.01250734,0.016542074,0.021645241,0.022808616,0.521393384,5
995,0.307524305,0.025368217,0.204929461,0.043902314,0.389017408,0.029258294,3
996,0.207147518,0.560101534,0.051049085,0.066797534,0.070387728,0.044516602,0
997,0.484287559,0.018892656,0.024987225,0.415589822,0.034452997,0.021789741,1
998,0.350198578,0.013661679,0.018068791,0.300521791,0.301792538,0.015756623,2
999,0.106588486,0.068192504,0.011629092,0.015216622,0.016034476,0.78233882,3
1000,0.29213034,0.007462803,0.009870223,0.668320147,0.013609305,0.008607182,4
1001,0.325981139,0.070096964,0.010879064,0.580950458,0.001337436,0.01075494,4
1002,0.282945798,0.322947623,0.130433851,0.250435584,0.00248028,0.010756864,0
1003,0.07528505,0.006210395,0.050168798,0.052702725,0.724560316,0.091072716,5
1004,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,0
1005,0.414931002,0.004800547,0.038779764,0.073169065,0.462782937,0.005536684,5
1006,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,0
1007,0.053550424,0.009978061,0.889499135,0.017268062,0.018196176,0.011508141,0
1008,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
1009,0.073319731,0.382833476,0.018068791,0.485107689,0.024913691,0.015756623,4
1010,0.093912352,0.402141051,0.017504859,0.001666376,0.484548887,0.000226474,2
1011,0.655844037,0.016754284,0.022159036,0.028995015,0.256924167,0.019323461,1
1012,0.27097795,0.455579166,0.004914678,0.232362444,0.03187999,0.004285772,0
1013,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,5
1014,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
1015,0.392961879,0.007462803,0.009870223,0.365825532,0.064025074,0.15985449,4
1016,0.429473291,0.016754284,0.022159036,0.481736506,0.030553422,0.019323461,1
1017,0.244028156,0.076627273,0.135941765,0.005303998,0.512043865,0.026054943,5
1018,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,4
1019,0.356656181,0.40178679,0.024987225,0.032695689,0.162084375,0.021789741,2
1020,0.429074617,0.072498929,0.391269435,0.016177567,0.080198062,0.010781391,0
1021,0.207147518,0.038597836,0.051049085,0.066797534,0.331139576,0.305268451,3
1022,0.082589587,0.004374904,0.005786202,0.037126361,0.776411758,0.093711187,5
1023,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
1024,0.113319654,0.198800914,0.01236348,0.016177567,0.648556994,0.010781391,5
1025,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,1
1026,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,5
1027,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
1028,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,4
1029,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,4
1030,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
1031,0.207147518,0.038597836,0.051049085,0.066797534,0.331139576,0.305268451,0
1032,0.201981284,0.444379962,0.014150748,0.0185162,0.308631855,0.012339951,2
1033,0.364452149,0.077954376,0.296440194,0.027312036,0.232745703,0.001095543,5
1034,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,4
1035,0.408836554,0.021656735,0.028642966,0.476392446,0.039493622,0.024977676,2
1036,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
1037,0.268820117,0.008299671,0.179185032,0.014363437,0.127274085,0.402057658,3
1038,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,1
1039,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
1040,0.112519299,0.00596033,0.853461726,0.010314965,0.010869367,0.006874313,3
1041,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,0
1042,0.050168662,0.009347936,0.01236348,0.07932856,0.838009971,0.010781391,5
1043,0.320608659,0.01250734,0.608004871,0.021645241,0.022808616,0.014425272,1
1044,0.311876624,0.416440212,0.103488745,0.00174463,0.165287097,0.001162692,2
1045,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,4
1046,0.262620184,0.00139864,0.18137445,0.011869155,0.48443247,0.0583051,5
1047,0.268820117,0.008299671,0.010977056,0.014363437,0.295482061,0.402057658,5
1048,0.588685559,0.179984842,0.001297951,0.074625704,0.154274085,0.001131859,1
1049,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
1050,0.295629535,0.011532874,0.015253255,0.097870398,0.566412563,0.013301376,5
1051,0.862444817,0.077385927,0.013196876,0.017268062,0.018196176,0.011508141,0
1052,0.429074617,0.009347936,0.075514473,0.016177567,0.459104016,0.010781391,5
1053,0.73276856,0.000987921,0.001306613,0.148537814,0.115259679,0.001139413,4
1054,0.314689263,0.140253592,0.301032446,0.074282379,0.028970904,0.140771416,0
1055,0.460252101,0.003624953,0.004794323,0.153205902,0.373941901,0.004180819,1
1056,0.773444045,0.008299671,0.010977056,0.182571413,0.015135434,0.00957238,4
1057,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
1058,0.239621639,0.261951906,0.01236348,0.016177567,0.332802031,0.137083376,2
1059,0.047605675,0.000273192,0.131397507,0.201641016,0.009726099,0.609356511,3
1060,0.229024803,0.657049545,0.024987225,0.032695689,0.034452997,0.021789741,2
1061,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
1062,0.589159769,0.218404801,0.019905971,0.026046888,0.129123862,0.017358709,0
1063,0.027330444,0.001066194,0.06623526,0.167509361,0.715020677,0.022838064,5
1064,0.274261398,0.010699276,0.014150748,0.0185162,0.380911969,0.301460409,0
1065,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,0
1066,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,4
1067,0.493793417,0.007462803,0.16111753,0.264993994,0.064025074,0.008607182,1
1068,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,1
1069,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,1
1070,0.391803736,0.002248424,0.018163216,0.216543768,0.368647648,0.002593208,5
1071,0.284787988,0.127592338,0.308628261,0.015216622,0.134834144,0.128940646,5
1072,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
1073,0.710073367,0.007104618,0.009396492,0.252275339,0.012956113,0.008194072,4
1074,0.533941934,0.005729623,0.433355867,0.009915703,0.010448646,0.006608229,4
1075,0.739550315,0.018892656,0.152618602,0.032695689,0.034452997,0.021789741,4
1076,0.148362861,0.007859021,0.222764124,0.597617978,0.014331856,0.009064159,0
1077,0.45288001,0.006210395,0.385808762,0.010747729,0.137190378,0.007162725,5
1078,0.41598779,0.001877656,0.02785279,0.193520143,0.003424129,0.357337492,1
1079,0.838564926,0.007859021,0.010394257,0.013600846,0.067424323,0.062156626,3
1080,0.442491527,0.290540527,0.11036174,0.023642944,0.11720664,0.015756623,1
1081,0.229024803,0.018892656,0.407881358,0.032695689,0.162084375,0.149421119,2
1082,0.101393426,0.274155412,0.024987225,0.032695689,0.034452997,0.532315252,2
1083,0.228735463,0.496070638,0.154189837,0.016627118,0.067760804,0.036616139,2
1084,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,0
1085,0.120958291,0.009978061,0.013196876,0.489123125,0.355235506,0.011508141,1
1086,0.198350173,0.598436854,0.005294911,0.147258677,0.049903417,0.000755968,2
1087,0.181889933,0.013220756,0.082867176,0.601786542,0.106753436,0.013482158,4
1088,0.140883033,0.007462803,0.413196375,0.012915149,0.416935457,0.008607182,0
1089,0.236113974,0.01250734,0.608004871,0.021645241,0.107303302,0.014425272,5
1090,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
1091,0.484287559,0.018892656,0.024987225,0.415589822,0.034452997,0.021789741,4
1092,0.611918937,0.274155412,0.024987225,0.032695689,0.034452997,0.021789741,2
1093,0.151619289,0.097002025,0.101036759,0.613108038,0.022808616,0.014425272,4
1094,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
1095,0.16598832,0.00879267,0.011629092,0.074616456,0.134834144,0.604139318,3
1096,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
1097,0.108164005,0.005729623,0.472062951,0.009915703,0.39751949,0.006608229,3
1098,0.106588486,0.00879267,0.13042876,0.13401629,0.016034476,0.604139318,3
1099,0.307524305,0.368123676,0.033551732,0.215280044,0.04626195,0.029258294,0
1100,0.405103345,0.01250734,0.016542074,0.021645241,0.529776729,0.014425272,5
1101,0.574092715,0.01250734,0.016542074,0.106139926,0.022808616,0.267909328,0
1102,0.882214782,0.016754284,0.022159036,0.028995015,0.030553422,0.019323461,1
1103,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
1104,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
1105,0.080774663,0.015050758,0.019905971,0.534431994,0.027446841,0.322389773,4
1106,0.302180933,0.001323602,0.082226237,0.145358461,0.386908541,0.082002224,5
1107,0.22116224,0.000312398,0.167137856,0.027976344,0.553504714,0.029906449,5
1108,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,1
1109,0.116227731,0.021656735,0.028642966,0.769001269,0.039493622,0.024977676,0
1110,0.346541513,0.010699276,0.014150748,0.596757115,0.019511398,0.012339951,0
1111,0.316287918,0.469495775,0.022159036,0.142180388,0.030553422,0.019323461,2
1112,0.176470647,0.640857861,0.01236348,0.142479552,0.017047069,0.010781391,2
1113,0.534784476,0.013661679,0.018068791,0.300521791,0.024913691,0.108049572,0
1114,0.042177928,0.007859021,0.859873722,0.013600846,0.014331856,0.062156626,5
1115,0.230113236,0.055100631,0.44136061,0.156283313,0.012956113,0.104186098,1
1116,0.164304751,0.030614935,0.247313485,0.052982301,0.262652461,0.242132067,2
1117,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,4
1118,0.203102546,0.016754284,0.135344409,0.481736506,0.143738794,0.019323461,4
1119,0.182451684,0.523435864,0.019905971,0.026046888,0.230800883,0.017358709,2
1120,0.555140965,0.021656735,0.028642966,0.037479212,0.332102445,0.024977676,3
1121,0.136146576,0.025368217,0.204929461,0.043902314,0.389017408,0.200636023,5
1122,0.120958291,0.077385927,0.013196876,0.017268062,0.490051238,0.281139606,3
1123,0.414931002,0.004800547,0.006349152,0.008307841,0.560074774,0.005536684,5
1124,0.63566197,0.010699276,0.014150748,0.0185162,0.019511398,0.301460409,3
1125,0.12970117,0.010699276,0.014150748,0.235356543,0.091791512,0.518300751,3
1126,0.324889443,0.008299671,0.010977056,0.014363437,0.575828687,0.065641706,5
1127,0.182451684,0.015050758,0.324937035,0.026046888,0.129123862,0.322389773,3
1128,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,0
1129,0.716504054,0.00596033,0.007883068,0.131111916,0.131666319,0.006874313,1
1130,0.492225609,0.009347936,0.01236348,0.016177567,0.459104016,0.010781391,5
1131,0.152784949,0.287819882,0.007883068,0.53376842,0.010869367,0.006874313,4
1132,0.703247496,0.181705735,0.03534134,0.007571223,0.067088433,0.005045772,0
1133,0.555140965,0.314265558,0.028642966,0.037479212,0.039493622,0.024977676,5
1134,0.906542984,0.006779241,0.008966152,0.057530073,0.01236275,0.007818801,1
1135,0.136146576,0.025368217,0.376307191,0.386657773,0.04626195,0.029258294,4
1136,0.262532143,0.167961147,0.028642966,0.183783623,0.039493622,0.317586499,4
1137,0.148362861,0.432598754,0.010394257,0.013600846,0.385979122,0.009064159,2
1138,0.353104852,0.242629458,0.001100888,0.321962225,0.012764307,0.068438269,0
1139,0.269484933,0.062621729,0.000714943,0.0009355,0.665619438,0.000623456,5
1140,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,4
1141,0.050168662,0.009347936,0.075514473,0.016177567,0.838009971,0.010781391,5
1142,0.16598832,0.127592338,0.605627431,0.015216622,0.07543431,0.010140978,4
1143,0.230113236,0.295080697,0.201380544,0.012295274,0.252936178,0.008194072,2
1144,0.156681467,0.008299671,0.067046382,0.014363437,0.463690037,0.289919007,3
1145,0.229024803,0.018892656,0.024987225,0.415589822,0.289715753,0.021789741,4
1146,0.71548769,0.003229518,0.004271326,0.26739731,0.005889409,0.003724747,0
1147,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,1
1148,0.254547794,0.060951488,0.541318923,0.119785779,0.014331856,0.009064159,0
1149,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,1
1150,0.207147518,0.560101534,0.051049085,0.066797534,0.070387728,0.044516602,0
1151,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
1152,0.302772632,0.198800914,0.201816458,0.016177567,0.269651039,0.010781391,2
1153,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
1154,0.050168662,0.830310838,0.01236348,0.07932856,0.017047069,0.010781391,2
1155,0.101393426,0.657049545,0.024987225,0.160327066,0.034452997,0.021789741,2
1156,0.555376601,0.009347936,0.01236348,0.395083522,0.017047069,0.010781391,4
1157,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,1
1158,0.320608659,0.434980767,0.185531445,0.021645241,0.022808616,0.014425272,2
1159,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,4
1160,0.140883033,0.461204724,0.362780606,0.012915149,0.013609305,0.008607182,0
1161,0.088739321,0.001685263,0.04776881,0.18507612,0.15107795,0.525652535,3
1162,0.260516071,0.000321909,0.070015923,0.024478718,0.00058704,0.644080339,3
1163,0.326105262,0.151092657,0.201380544,0.156283313,0.060952126,0.104186098,0
1164,0.324889443,0.008299671,0.403462334,0.070432762,0.18334341,0.00957238,5
1165,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,0
1166,0.478902034,0.025368217,0.033551732,0.386657773,0.04626195,0.029258294,4
1167,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,4
1168,0.739550315,0.146524034,0.024987225,0.032695689,0.034452997,0.021789741,1
1169,0.611918937,0.018892656,0.28024998,0.032695689,0.034452997,0.021789741,1
1170,0.073319731,0.475126425,0.11036174,0.300521791,0.024913691,0.015756623,2
1171,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,0
1172,0.525916665,0.29992629,0.124006756,0.037126361,0.007978156,0.005045772,0
1173,0.207147518,0.038597836,0.051049085,0.066797534,0.070387728,0.566020299,0
1174,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
1175,0.373541106,0.089444445,0.015253255,0.019958826,0.488500991,0.013301376,5
1176,0.525405487,0.009978061,0.013196876,0.017268062,0.355235506,0.078916007,0
1177,0.29213034,0.410788955,0.009870223,0.012915149,0.26568815,0.008607182,2
1178,0.057421055,0.010699276,0.014150748,0.163076429,0.742312541,0.012339951,5
1179,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,4
1180,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
1181,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,0
1182,0.072824779,0.002248424,0.595363233,0.322870087,0.004100268,0.002593208,5
1183,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
1184,0.858721162,0.002970302,0.003928489,0.005140413,0.125813854,0.003425781,1
1185,0.655844037,0.016754284,0.022159036,0.25536576,0.030553422,0.019323461,1
1186,0.114603003,0.003538304,0.004679723,0.221253942,0.651844144,0.004080883,5
1187,0.385805726,0.421758843,0.019905971,0.026046888,0.027446841,0.11903573,2
1188,0.57794975,0.030614935,0.040490985,0.2598048,0.055829962,0.035309567,1
1189,0.207147518,0.560101534,0.051049085,0.066797534,0.070387728,0.044516602,0
1190,0.207147518,0.038597836,0.311800933,0.327549382,0.070387728,0.044516602,1
1191,0.46691766,0.220228888,0.169671657,0.013600846,0.12051679,0.009064159,1
1192,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
1193,0.371391998,0.204544047,0.004914678,0.257465956,0.132294037,0.029389284,4
1194,0.63566197,0.010699276,0.230991091,0.0185162,0.091791512,0.012339951,1
1195,0.067124603,0.350486082,0.016542074,0.275129297,0.191797987,0.098919957,0
1196,0.386261712,0.077050622,0.040787107,0.301962543,0.005014231,0.188923785,3
1197,0.662077354,0.007104618,0.009396492,0.300271352,0.012956113,0.008194072,1
1198,0.024303141,0.002004809,0.02973894,0.247256139,0.694384737,0.002312235,5
1199,0.311960695,0.039900114,0.375141684,0.060484238,0.060739994,0.151773276,3
